1705270847.978567,s2-eth1,6035265.00,54717.00,6089982.00,54717,6035265,829.00,827.00,1656.00,827,829,0.00,0.00,0,0,48282120.00,437736.00,48719856.00,437736,48282120
1705270847.978582,s1-eth2,54717.00,6035265.00,6089982.00,6035265,54717,827.00,829.00,1656.00,829,827,0.00,0.00,0,0,437736.00,48282120.00,48719856.00,48282120,437736
1705270847.978671,s3-eth1,6035064.00,54918.00,6089982.00,54918,6035064,828.00,828.00,1656.00,828,828,0.00,0.00,0,0,48280512.00,439344.00,48719856.00,439344,48280512
1705270847.978737,s2-eth2,54918.00,6035064.00,6089982.00,6035064,54918,828.00,828.00,1656.00,828,828,0.00,0.00,0,0,439344.00,48280512.00,48719856.00,48280512,439344
1705270847.978753,s3-eth2,55316.00,6034756.00,6090072.00,6034756,55316,831.00,826.00,1657.00,826,831,0.00,0.00,0,0,442528.00,48278048.00,48720576.00,48278048,442528
1705270847.978778,total,18275170.00,18273594.00,36548764.00,18273594,18275170,4997.00,4987.00,9984.00,4987,4997,0.00,0.00,0,0,146201360.00,146188752.00,292390112.00,146188752,146201360
1705270848.979135,lo,4200.00,4200.00,8400.00,4200,4200,30.00,30.00,60.00,30,30,0.00,0.00,0,0,33600.00,33600.00,67200.00,33600,33600
1705270848.979161,ens33,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1705270848.979173,s1-eth1,6035311.00,54586.00,6089897.00,54586,6035311,831.00,827.00,1658.00,827,831,0.00,0.00,0,0,48282488.00,436688.00,48719176.00,436688,48282488
1705270848.979207,s2-eth1,6035134.00,54693.00,6089827.00,54693,6035134,829.00,828.00,1657.00,828,829,0.00,0.00,0,0,48281072.00,437544.00,48718616.00,437544,48281072
1705270848.979221,s1-eth2,54693.00,6035134.00,6089827.00,6035134,54693,828.00,829.00,1657.00,829,828,0.00,0.00,0,0,437544.00,48281072.00,48718616.00,48281072,437544
1705270848.979234,s3-eth1,6034957.00,54800.00,6089757.00,54800,6034957,827.00,829.00,1656.00,829,827,0.00,0.00,0,0,48279656.00,438400.00,48718056.00,438400,48279656
1705270848.979291,s2-eth2,54800.00,6034957.00,6089757.00,6034957,54800,829.00,827.00,1656.00,827,829,0.00,0.00,0,0,438400.00,48279656.00,48718056.00,48279656,438400
1705270848.979305,s3-eth2,54935.00,6034756.00,6089691.00,6034756,54935,829.00,826.00,1655.00,826,829,0.00,0.00,0,0,439480.00,48278048.00,48717528.00,48278048,439480
1705270848.979327,total,18274030.00,18273126.00,36547156.00,18273126,18274030,5003.00,4996.00,9999.00,4996,5003,0.00,0.00,0,0,146192240.00,146185008.00,292377248.00,146185008,146192240
1705270849.979638,lo,4862.00,4862.00,9724.00,4862,4862,32.00,32.00,64.00,32,32,0.00,0.00,0,0,38896.00,38896.00,77792.00,38896,38896
1705270849.979663,ens33,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1705270849.979675,s1-eth1,6043139.00,67122.00,6110261.00,67122,6043139,1036.00,1017.00,2053.00,1017,1036,0.00,0.00,0,0,48345112.00,536976.00,48882088.00,536976,48345112
1705270849.979693,s2-eth1,6050706.00,67063.00,6117769.00,67063,6050706,1043.00,1014.00,2057.00,1014,1043,0.00,0.00,0,0,48405648.00,536504.00,48942152.00,536504,48405648
1705270849.979708,s1-eth2,67063.00,6050706.00,6117769.00,6050706,67063,1014.00,1043.00,2057.00,1043,1014,0.00,0.00,0,0,536504.00,48405648.00,48942152.00,48405648,536504
1705270849.979720,s3-eth1,6046491.00,66938.00,6113429.00,66938,6046491,1047.00,1010.00,2057.00,1010,1047,0.00,0.00,0,0,48371928.00,535504.00,48907432.00,535504,48371928
1705270849.979885,s2-eth2,66938.00,6046491.00,6113429.00,6046491,66938,1010.00,1047.00,2057.00,1047,1010,0.00,0.00,0,0,535504.00,48371928.00,48907432.00,48371928,535504
1705270849.979903,s3-eth2,66715.00,6049606.00,6116321.00,6049606,66715,1006.00,1051.00,2057.00,1051,1006,0.00,0.00,0,0,533720.00,48396848.00,48930568.00,48396848,533720
1705270849.979926,total,18345914.00,18352788.00,36698704.00,18352788,18345914,6188.00,6214.00,12402.00,6214,6188,0.00,0.00,0,0,146767312.00,146822304.00,293589632.00,146822304,146767312
1705270850.980203,lo,2214.00,2214.00,4428.00,2214,2214,15.00,15.00,30.00,15,15,0.00,0.00,0,0,17712.00,17712.00,35424.00,17712,17712
1705270850.980239,ens33,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1705270850.980252,s1-eth1,6057723.00,69102.00,6126825.00,69102,6057723,1128.00,1047.00,2175.00,1047,1128,0.00,0.00,0,0,48461784.00,552816.00,49014600.00,552816,48461784
1705270850.980266,s2-eth1,6051601.00,69234.00,6120835.00,69234,6051601,1123.00,1049.00,2172.00,1049,1123,0.00,0.00,0,0,48412808.00,553872.00,48966680.00,553872,48412808
1705270850.980278,s1-eth2,69234.00,6051601.00,6120835.00,6051601,69234,1049.00,1123.00,2172.00,1123,1049,0.00,0.00,0,0,553872.00,48412808.00,48966680.00,48412808,553872
1705270850.980291,s3-eth1,6055813.00,69498.00,6125311.00,69498,6055813,1121.00,1053.00,2174.00,1053,1121,0.00,0.00,0,0,48446504.00,555984.00,49002488.00,555984,48446504
1705270850.980348,s2-eth2,69498.00,6055813.00,6125311.00,6055813,69498,1053.00,1121.00,2174.00,1121,1053,0.00,0.00,0,0,555984.00,48446504.00,49002488.00,48446504,555984
1705270850.980361,s3-eth2,70033.00,6059824.00,6129857.00,6059824,70033,1059.00,1118.00,2177.00,1118,1059,0.00,0.00,0,0,560264.00,48478592.00,49038856.00,48478592,560264
1705270850.980383,total,18376116.00,18377286.00,36753400.00,18377286,18376116,6548.00,6526.00,13074.00,6526,6548,0.00,0.00,0,0,147008928.00,147018288.00,294027200.00,147018288,147008928
1705270851.980721,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1705270851.980783,ens33,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1705270851.980799,s1-eth1,6044152.00,66726.00,6110878.00,66726,6044152,1100.00,1011.00,2111.00,1011,1100,0.00,0.00,0,0,48353216.00,533808.00,48887024.00,533808,48353216
1705270851.980820,s2-eth1,6050010.00,66792.00,6116802.00,66792,6050010,1101.00,1012.00,2113.00,1012,1101,0.00,0.00,0,0,48400080.00,534336.00,48934416.00,534336,48400080
1705270851.980833,s1-eth2,66792.00,6050010.00,6116802.00,6050010,66792,1012.00,1101.00,2113.00,1101,1012,0.00,0.00,0,0,534336.00,48400080.00,48934416.00,48400080,534336
1705270851.980845,s3-eth1,6050010.00,66792.00,6116802.00,66792,6050010,1101.00,1012.00,2113.00,1012,1101,0.00,0.00,0,0,48400080.00,534336.00,48934416.00,534336,48400080
1705270851.980904,s2-eth2,66792.00,6050010.00,6116802.00,6050010,66792,1012.00,1101.00,2113.00,1101,1012,0.00,0.00,0,0,534336.00,48400080.00,48934416.00,48400080,534336
1705270851.980917,s3-eth2,66792.00,6050010.00,6116802.00,6050010,66792,1012.00,1101.00,2113.00,1101,1012,0.00,0.00,0,0,534336.00,48400080.00,48934416.00,48400080,534336
1705270851.980939,total,18344548.00,18350340.00,36694888.00,18350340,18344548,6338.00,6338.00,12676.00,6338,6338,0.00,0.00,0,0,146756384.00,146802720.00,293559104.00,146802720,146756384
1705270852.981351,lo,1648.00,1648.00,3296.00,1648,1648,12.00,12.00,24.00,12,12,0.00,0.00,0,0,13184.00,13184.00,26368.00,13184,13184
1705270852.981419,ens33,153.00,153.00,306.00,153,153,2.00,2.00,4.00,2,2,0.00,0.00,0,0,1224.00,1224.00,2448.00,1224,1224
1705270852.981433,s1-eth1,6056082.00,66990.00,6123072.00,66990,6056082,1104.00,1015.00,2119.00,1015,1104,0.00,0.00,0,0,48448656.00,535920.00,48984576.00,535920,48448656
1705270852.981447,s2-eth1,6055975.00,67097.00,6123072.00,67097,6055975,1103.00,1016.00,2119.00,1016,1103,0.00,0.00,0,0,48447800.00,536776.00,48984576.00,536776,48447800
1705270852.981460,s1-eth2,67097.00,6055975.00,6123072.00,6055975,67097,1016.00,1103.00,2119.00,1103,1016,0.00,0.00,0,0,536776.00,48447800.00,48984576.00,48447800,536776
1705270852.981510,s3-eth1,6055868.00,67138.00,6123006.00,67138,6055868,1102.00,1016.00,2118.00,1016,1102,0.00,0.00,0,0,48446944.00,537104.00,48984048.00,537104,48446944
1705270852.981574,s2-eth2,67138.00,6055868.00,6123006.00,6055868,67138,1016.00,1102.00,2118.00,1102,1016,0.00,0.00,0,0,537104.00,48446944.00,48984048.00,48446944,537104
1705270852.981589,s3-eth2,67138.00,6055868.00,6123006.00,6055868,67138,1016.00,1102.00,2118.00,1102,1016,0.00,0.00,0,0,537104.00,48446944.00,48984048.00,48446944,537104
1705270852.981700,total,18371100.00,18370736.00,36741836.00,18370737,18371099,6371.00,6368.00,12739.00,6368,6371,0.00,0.00,0,0,146968800.00,146965888.00,293934688.00,146965896,146968792
1705270853.982068,lo,824.00,824.00,1648.00,824,824,6.00,6.00,12.00,6,6,0.00,0.00,0,0,6592.00,6592.00,13184.00,6592,6592
1705270853.982099,ens33,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1705270853.982113,s1-eth1,6054461.00,66792.00,6121253.00,66792,6054461,1102.00,1012.00,2114.00,1012,1102,0.00,0.00,0,0,48435688.00,534336.00,48970024.00,534336,48435688
1705270853.982128,s2-eth1,6054461.00,66726.00,6121187.00,66726,6054461,1102.00,1011.00,2113.00,1011,1102,0.00,0.00,0,0,48435688.00,533808.00,48969496.00,533808,48435688
1705270853.982142,s1-eth2,66726.00,6054461.00,6121187.00,6054461,66726,1011.00,1102.00,2113.00,1102,1011,0.00,0.00,0,0,533808.00,48435688.00,48969496.00,48435688,533808
1705270853.982156,s3-eth1,6054461.00,66792.00,6121253.00,66792,6054461,1102.00,1012.00,2114.00,1012,1102,0.00,0.00,0,0,48435688.00,534336.00,48970024.00,534336,48435688
1705270853.982218,s2-eth2,66792.00,6054461.00,6121253.00,6054461,66792,1012.00,1102.00,2114.00,1102,1012,0.00,0.00,0,0,534336.00,48435688.00,48970024.00,48435688,534336
1705270853.982233,s3-eth2,66899.00,6048496.00,6115395.00,6048496,66899,1013.00,1100.00,2113.00,1100,1013,0.00,0.00,0,0,535192.00,48387968.00,48923160.00,48387968,535192
1705270853.982257,total,18364624.00,18358552.00,36723176.00,18358552,18364624,6348.00,6345.00,12693.00,6345,6348,0.00,0.00,0,0,146916992.00,146868416.00,293785408.00,146868416,146916992
1705270854.982556,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1705270854.982600,ens33,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1705270854.982614,s1-eth1,6050010.00,66858.00,6116868.00,66858,6050010,1101.00,1013.00,2114.00,1013,1101,0.00,0.00,0,0,48400080.00,534864.00,48934944.00,534864,48400080
1705270854.982629,s2-eth1,6050010.00,66924.00,6116934.00,66924,6050010,1101.00,1014.00,2115.00,1014,1101,0.00,0.00,0,0,48400080.00,535392.00,48935472.00,535392,48400080
1705270854.982642,s1-eth2,66924.00,6050010.00,6116934.00,6050010,66924,1014.00,1101.00,2115.00,1101,1014,0.00,0.00,0,0,535392.00,48400080.00,48935472.00,48400080,535392
1705270854.982656,s3-eth1,6050010.00,66924.00,6116934.00,66924,6050010,1101.00,1014.00,2115.00,1014,1101,0.00,0.00,0,0,48400080.00,535392.00,48935472.00,535392,48400080
1705270854.982744,s2-eth2,66924.00,6050010.00,6116934.00,6050010,66924,1014.00,1101.00,2115.00,1101,1014,0.00,0.00,0,0,535392.00,48400080.00,48935472.00,48400080,535392
1705270854.982799,s3-eth2,66924.00,6055868.00,6122792.00,6055868,66924,1014.00,1102.00,2116.00,1102,1014,0.00,0.00,0,0,535392.00,48446944.00,48982336.00,48446944,535392
1705270854.982833,total,18350802.00,18356594.00,36707396.00,18356594,18350802,6345.00,6345.00,12690.00,6345,6345,0.00,0.00,0,0,146806416.00,146852752.00,293659168.00,146852752,146806416
1705270855.983138,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1705270855.983218,ens33,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1705270855.983235,s1-eth1,6055868.00,66858.00,6122726.00,66858,6055868,1102.00,1013.00,2115.00,1013,1102,0.00,0.00,0,0,48446944.00,534864.00,48981808.00,534864,48446944
1705270855.983324,s2-eth1,6055868.00,66858.00,6122726.00,66858,6055868,1102.00,1013.00,2115.00,1013,1102,0.00,0.00,0,0,48446944.00,534864.00,48981808.00,534864,48446944
1705270855.983338,s1-eth2,66858.00,6055868.00,6122726.00,6055868,66858,1013.00,1102.00,2115.00,1102,1013,0.00,0.00,0,0,534864.00,48446944.00,48981808.00,48446944,534864
1705270855.983352,s3-eth1,6050010.00,66792.00,6116802.00,66792,6050010,1101.00,1012.00,2113.00,1012,1101,0.00,0.00,0,0,48400080.00,534336.00,48934416.00,534336,48400080
1705270855.983449,s2-eth2,66792.00,6050010.00,6116802.00,6050010,66792,1012.00,1101.00,2113.00,1101,1012,0.00,0.00,0,0,534336.00,48400080.00,48934416.00,48400080,534336
1705270855.983466,s3-eth2,66858.00,6050010.00,6116868.00,6050010,66858,1013.00,1101.00,2114.00,1101,1013,0.00,0.00,0,0,534864.00,48400080.00,48934944.00,48400080,534864
1705270855.983489,total,18362254.00,18356396.00,36718648.00,18356396,18362254,6343.00,6342.00,12685.00,6342,6343,0.00,0.00,0,0,146898032.00,146851168.00,293749184.00,146851168,146898032
1705270856.984062,lo,1352.00,1352.00,2704.00,1352,1352,12.00,12.00,24.00,12,12,0.00,0.00,0,0,10816.00,10816.00,21632.00,10816,10816
1705270856.984093,ens33,120.00,0.00,120.00,0,120,2.00,0.00,2.00,0,2,0.00,0.00,0,0,960.00,0.00,960.00,0,960
1705270856.984106,s1-eth1,6055938.00,66928.00,6122866.00,66928,6055938,1103.00,1014.00,2117.00,1014,1103,0.00,0.00,0,0,48447504.00,535424.00,48982928.00,535424,48447504
1705270856.984120,s2-eth1,6050080.00,66862.00,6116942.00,66862,6050080,1102.00,1013.00,2115.00,1013,1102,0.00,0.00,0,0,48400640.00,534896.00,48935536.00,534896,48400640
1705270856.984181,s1-eth2,66928.00,6050080.00,6117008.00,6050080,66928,1014.00,1102.00,2116.00,1102,1014,0.00,0.00,0,0,535424.00,48400640.00,48936064.00,48400640,535424
1705270856.984204,s3-eth1,6055868.00,66928.00,6122796.00,66928,6055868,1102.00,1014.00,2116.00,1014,1102,0.00,0.00,0,0,48446944.00,535424.00,48982368.00,535424,48446944
1705270856.984265,s2-eth2,66928.00,6055868.00,6122796.00,6055868,66928,1014.00,1102.00,2116.00,1102,1014,0.00,0.00,0,0,535424.00,48446944.00,48982368.00,48446944,535424
1705270856.984279,s3-eth2,66928.00,6055868.00,6122796.00,6055868,66928,1014.00,1102.00,2116.00,1102,1014,0.00,0.00,0,0,535424.00,48446944.00,48982368.00,48446944,535424
1705270856.984302,total,18364142.00,18363886.00,36728028.00,18363886,18364142,6363.00,6359.00,12722.00,6359,6363,0.00,0.00,0,0,146913136.00,146911088.00,293824224.00,146911088,146913136
1705270857.984662,lo,1014.00,1014.00,2028.00,1014,1014,9.00,9.00,18.00,9,9,0.00,0.00,0,0,8112.00,8112.00,16224.00,8112,8112
1705270857.984704,ens33,120.00,120.00,240.00,120,120,2.00,2.00,4.00,2,2,0.00,0.00,0,0,960.00,960.00,1920.00,960,960
1705270857.984720,s1-eth1,6047188.00,67014.00,6114202.00,67014,6047188,1102.00,1015.00,2117.00,1015,1102,0.00,0.00,0,0,48377504.00,536112.00,48913616.00,536112,48377504
1705270857.984734,s2-eth1,6052976.00,67080.00,6120056.00,67080,6052976,1102.00,1016.00,2118.00,1016,1102,0.00,0.00,0,0,48423808.00,536640.00,48960448.00,536640,48423808
1705270857.984748,s1-eth2,67014.00,6052976.00,6119990.00,6052976,67014,1015.00,1102.00,2117.00,1102,1015,0.00,0.00,0,0,536112.00,48423808.00,48959920.00,48423808,536112
1705270857.984761,s3-eth1,6052976.00,67150.00,6120126.00,67150,6052976,1102.00,1017.00,2119.00,1017,1102,0.00,0.00,0,0,48423808.00,537200.00,48961008.00,537200,48423808
1705270857.984821,s2-eth2,67150.00,6052976.00,6120126.00,6052976,67150,1017.00,1102.00,2119.00,1102,1017,0.00,0.00,0,0,537200.00,48423808.00,48961008.00,48423808,537200
1705270857.984835,s3-eth2,67154.00,6052906.00,6120060.00,6052906,67154,1017.00,1101.00,2118.00,1101,1017,0.00,0.00,0,0,537232.00,48423248.00,48960480.00,48423248,537232
1705270857.984858,total,18355592.00,18361236.00,36716828.00,18361236,18355592,6366.00,6364.00,12730.00,6364,6366,0.00,0.00,0,0,146844736.00,146889888.00,293734624.00,146889888,146844736
1705270858.985293,lo,676.00,676.00,1352.00,676,676,6.00,6.00,12.00,6,6,0.00,0.00,0,0,5408.00,5408.00,10816.00,5408,5408
1705270858.985434,ens33,153.00,153.00,306.00,153,153,2.00,2.00,4.00,2,2,0.00,0.00,0,0,1224.00,1224.00,2448.00,1224,1224
1705270858.985461,s1-eth1,6050010.00,66924.00,6116934.00,66924,6050010,1101.00,1014.00,2115.00,1014,1101,0.00,0.00,0,0,48400080.00,535392.00,48935472.00,535392,48400080
1705270858.985476,s2-eth1,6050010.00,66994.00,6117004.00,66994,6050010,1101.00,1015.00,2116.00,1015,1101,0.00,0.00,0,0,48400080.00,535952.00,48936032.00,535952,48400080
1705270858.985532,s1-eth2,66994.00,6050010.00,6117004.00,6050010,66994,1015.00,1101.00,2116.00,1101,1015,0.00,0.00,0,0,535952.00,48400080.00,48936032.00,48400080,535952
1705270858.985550,s3-eth1,6050010.00,66994.00,6117004.00,66994,6050010,1101.00,1015.00,2116.00,1015,1101,0.00,0.00,0,0,48400080.00,535952.00,48936032.00,535952,48400080
1705270858.985611,s2-eth2,66994.00,6050010.00,6117004.00,6050010,66994,1015.00,1101.00,2116.00,1101,1015,0.00,0.00,0,0,535952.00,48400080.00,48936032.00,48400080,535952
1705270858.985625,s3-eth2,66994.00,6055868.00,6122862.00,6055868,66994,1015.00,1102.00,2117.00,1102,1015,0.00,0.00,0,0,535952.00,48446944.00,48982896.00,48446944,535952
1705270858.985649,total,18351840.00,18357628.00,36709472.00,18357629,18351841,6356.00,6356.00,12712.00,6356,6356,0.00,0.00,0,0,146814720.00,146861024.00,293675776.00,146861032,146814728
1705270859.985998,lo,1014.00,1014.00,2028.00,1014,1014,9.00,9.00,18.00,9,9,0.00,0.00,0,0,8112.00,8112.00,16224.00,8112,8112
1705270859.986026,ens33,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1705270859.986039,s1-eth1,6050080.00,66726.00,6116806.00,66726,6050080,1102.00,1011.00,2113.00,1011,1102,0.00,0.00,0,0,48400640.00,533808.00,48934448.00,533808,48400640
1705270859.986053,s2-eth1,6050080.00,66726.00,6116806.00,66726,6050080,1102.00,1011.00,2113.00,1011,1102,0.00,0.00,0,0,48400640.00,533808.00,48934448.00,533808,48400640
1705270859.986067,s1-eth2,66726.00,6050080.00,6116806.00,6050080,66726,1011.00,1102.00,2113.00,1102,1011,0.00,0.00,0,0,533808.00,48400640.00,48934448.00,48400640,533808
1705270859.986080,s3-eth1,6050080.00,66726.00,6116806.00,66726,6050080,1102.00,1011.00,2113.00,1011,1102,0.00,0.00,0,0,48400640.00,533808.00,48934448.00,533808,48400640
1705270859.986152,s2-eth2,66726.00,6050080.00,6116806.00,6050080,66726,1011.00,1102.00,2113.00,1102,1011,0.00,0.00,0,0,533808.00,48400640.00,48934448.00,48400640,533808
1705270859.986167,s3-eth2,66726.00,6050080.00,6116806.00,6050080,66726,1011.00,1102.00,2113.00,1102,1011,0.00,0.00,0,0,533808.00,48400640.00,48934448.00,48400640,533808
1705270859.986203,total,18351432.00,18351432.00,36702864.00,18351432,18351432,6348.00,6348.00,12696.00,6348,6348,0.00,0.00,0,0,146811456.00,146811456.00,293622912.00,146811456,146811456
1705270860.986554,lo,1648.00,1648.00,3296.00,1648,1648,12.00,12.00,24.00,12,12,0.00,0.00,0,0,13184.00,13184.00,26368.00,13184,13184
1705270860.986593,ens33,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1705270860.986607,s1-eth1,6056082.00,66990.00,6123072.00,66990,6056082,1104.00,1015.00,2119.00,1015,1104,0.00,0.00,0,0,48448656.00,535920.00,48984576.00,535920,48448656
1705270860.986620,s2-eth1,6055975.00,67097.00,6123072.00,67097,6055975,1103.00,1016.00,2119.00,1016,1103,0.00,0.00,0,0,48447800.00,536776.00,48984576.00,536776,48447800
1705270860.986632,s1-eth2,67097.00,6055975.00,6123072.00,6055975,67097,1016.00,1103.00,2119.00,1103,1016,0.00,0.00,0,0,536776.00,48447800.00,48984576.00,48447800,536776
1705270860.986645,s3-eth1,6055868.00,67138.00,6123006.00,67138,6055868,1102.00,1016.00,2118.00,1016,1102,0.00,0.00,0,0,48446944.00,537104.00,48984048.00,537104,48446944
1705270860.986702,s2-eth2,67138.00,6055868.00,6123006.00,6055868,67138,1016.00,1102.00,2118.00,1102,1016,0.00,0.00,0,0,537104.00,48446944.00,48984048.00,48446944,537104
1705270860.986716,s3-eth2,67138.00,6050010.00,6117148.00,6050010,67138,1016.00,1101.00,2117.00,1101,1016,0.00,0.00,0,0,537104.00,48400080.00,48937184.00,48400080,537104
1705270860.986737,total,18370946.00,18364726.00,36735672.00,18364726,18370946,6369.00,6365.00,12734.00,6365,6369,0.00,0.00,0,0,146967568.00,146917808.00,293885376.00,146917808,146967568
1705270861.987208,lo,824.00,824.00,1648.00,824,824,6.00,6.00,12.00,6,6,0.00,0.00,0,0,6592.00,6592.00,13184.00,6592,6592
1705270861.987252,ens33,1096.00,2002.00,3098.00,2002,1096,14.00,14.00,28.00,14,14,0.00,0.00,0,0,8768.00,16016.00,24784.00,16016,8768
1705270861.987269,s1-eth1,6054461.00,66726.00,6121187.00,66726,6054461,1102.00,1011.00,2113.00,1011,1102,0.00,0.00,0,0,48435688.00,533808.00,48969496.00,533808,48435688
1705270861.987282,s2-eth1,6054461.00,66726.00,6121187.00,66726,6054461,1102.00,1011.00,2113.00,1011,1102,0.00,0.00,0,0,48435688.00,533808.00,48969496.00,533808,48435688
1705270861.987295,s1-eth2,66726.00,6054461.00,6121187.00,6054461,66726,1011.00,1102.00,2113.00,1102,1011,0.00,0.00,0,0,533808.00,48435688.00,48969496.00,48435688,533808
1705270861.987308,s3-eth1,6054461.00,66792.00,6121253.00,66792,6054461,1102.00,1012.00,2114.00,1012,1102,0.00,0.00,0,0,48435688.00,534336.00,48970024.00,534336,48435688
1705270861.987369,s2-eth2,66792.00,6054461.00,6121253.00,6054461,66792,1012.00,1102.00,2114.00,1102,1012,0.00,0.00,0,0,534336.00,48435688.00,48970024.00,48435688,534336
1705270861.987383,s3-eth2,66899.00,6054354.00,6121253.00,6054354,66899,1013.00,1101.00,2114.00,1101,1013,0.00,0.00,0,0,535192.00,48434832.00,48970024.00,48434832,535192
1705270861.987415,total,18365720.00,18366346.00,36732064.00,18366346,18365720,6362.00,6359.00,12721.00,6359,6362,0.00,0.00,0,0,146925760.00,146930768.00,293856512.00,146930768,146925760
1705270862.987814,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1705270862.987861,ens33,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
